Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/30/1990,,,2.542,,2.542,2.542,,,,,,,,,,,,
06/29/1990,,,2.131,,2.131,2.131,,,,,,,,,,,,
09/28/1990,,,0.942,,0.942,0.942,,,,,,,,,,,,
12/28/1990,,,0.0,,2.325,2.325,,,,,,,,,,,,
03/29/1991,,,-0.967,,-0.967,-0.967,,,,,,,,,,,,
06/28/1991,,,-1.715,,-1.715,-1.715,,,,,,,,,,,,
09/27/1991,,,2.821,,2.821,2.821,,,,,,,,,,,,
12/27/1991,,,0.0,,6.176,6.176,,,,,,,,,,,,
03/27/1992,,,3.44,,3.44,3.44,,,,,,,,,,,,
06/26/1992,,,1.972,,1.972,1.972,,,,,,,,,,,,
09/25/1992,,,1.702,,1.702,1.702,,,,,,,,,,,,
01/01/1993,,,0.0,,9.74,9.74,,,,,,,,,,,,
04/02/1993,,,4.145,,5.645,5.645,,,,,,,,,,,,
07/02/1993,,,4.793,,4.793,4.793,,,,,,,,,,,,
10/01/1993,,,6.374,,6.374,6.374,,,,,,,,,,,,
12/31/1993,,,0.0,,15.155,15.155,,,,,,,,,,,,
04/01/1994,,,11.198,,11.198,11.198,,,,,,,,,,,,
07/01/1994,,,17.018,,17.018,17.018,,,,,,,,,,,,
09/30/1994,,,18.098,,18.098,18.098,,,,,,,,,,,,
12/30/1994,,,0.0,,26.075001,26.075001,,,,,,,,,,,,
03/31/1995,,,22.941,,22.941,22.941,,,,,,,,,,,,
06/30/1995,,,27.118,,27.118,27.118,,,,,,,,,,,,
09/29/1995,,,27.441,,27.441,27.441,,,,,,,,,,,,
12/29/1995,,,38.105999,,38.105999,38.105999,,,,,,,,,,,,
03/29/1996,,,31.127001,,31.127001,31.127001,,,,,,,,,,,,
06/28/1996,,,35.422001,,-18.677999,-18.677999,,,,,,,,,,,,
09/27/1996,,,46.117001,,46.117001,46.117001,,,,,,,,,,,,
12/27/1996,,,0.0,,59.398998,59.398998,,,,,,,,,,,,
03/28/1997,,,49.231998,,63.087002,63.087002,,,,,,,,,,,,
06/27/1997,,,58.761002,,58.761002,58.761002,,,,,,,,,,,,
09/26/1997,,,64.306999,,64.306999,64.306999,,,,,,,,,,,,
01/02/1998,,,0.0,,77.533997,77.533997,,,,,,,,,,,,
04/03/1998,,,68.244003,,70.894997,70.894997,,,,,,,,,,,,
07/03/1998,,,86.741997,,121.126999,121.126999,,,,,,,,,,,,
10/02/1998,,,95.777,,83.081001,83.081001,,,,,,,,,,,,
01/01/1999,,,123.278999,,121.016998,121.016998,,,,,,,,,,,,
04/02/1999,,,103.718002,,101.001,101.001,,,,,,,,,,,,
07/02/1999,,,127.771004,,122.139,122.139,,,,,,,,,,,,
10/02/1999,,,141.835007,,141.246994,141.246994,,,,,,,,,,,,
12/31/1999,,,166.108994,,188.654007,188.654007,,,,,,,,,,,,
03/31/2000,,,108.087997,,91.349998,91.349998,,,,,,,,,,,,
06/30/2000,,,162.740997,,157.128006,157.128006,,,,,,,,,,,,
