Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,52.433998,,52.433999,52.433999,,,,,,,,,,,,,
06/30/1990,,,57.115002,,57.114998,57.114998,,,,,,,,,,,,,
09/30/1990,,,56.176998,,56.177,56.177,,,,,,,,,,,,,
12/31/1990,,,0.0,,66.429999,66.429999,,,,,,,,,,,,,
03/31/1991,,,52.914001,,52.914,52.914,,,,,,,,,,,,,
06/30/1991,,,50.106998,,50.107001,50.107001,,,,,,,,,,,,,
09/30/1991,,,55.292999,,55.293001,55.293001,,,,,,,,,,,,,
01/01/1992,,,0.0,,48.342001,48.342001,,,,,,,,,,,,,
03/31/1992,,,63.216,,48.249998,48.249998,,,,,,,,,,,,,
06/30/1992,,,52.604,,52.004,52.004,,,,,,,,,,,,,
09/30/1992,,,71.981003,,71.280997,71.280997,,,,,,,,,,,,,
12/31/1992,,,0.0,,83.438002,83.438002,,,,,,,,,,,,,
03/31/1993,,,26.326,,71.861998,71.861998,,,,,,,,,,,,,
06/30/1993,,,30.822001,,75.769003,75.769003,,,,,,,,,,,,,
09/30/1993,,,19.962999,,19.963,19.963,,,,,,,,,,,,,
12/31/1993,,,0.0,,7.899,7.899,,,,,,,,,,,,,
03/31/1994,,,20.261,,20.261,20.261,,,,,,,,,,,,,
06/30/1994,,,30.375,,30.375,30.375,,,,,,,,,,,,,
09/30/1994,,,22.490999,,22.490999,22.490999,,,,,,,,,,,,,
12/31/1994,,,0.0,,24.615999,24.615999,,,,,,,,,,,,,
03/31/1995,,,21.493,,21.493,21.493,,,,,,,,,,,,,
06/30/1995,,,13.006,,13.006,13.006,,,,,,,,,,,,,
09/30/1995,,,16.966999,,16.966999,16.966999,,,,,,,,,,,,,
12/31/1995,,,0.0,,22.497,22.497,,,,,,,,,,,,,
03/31/1996,,,19.030001,,19.030001,19.030001,,,,,,,,,,,,,
06/30/1996,,,20.112,,20.112,20.112,,,,,,,,,,,,,
09/30/1996,,,28.485001,,28.485001,28.485001,,,,,,,,,,,,,
12/31/1996,,,0.0,,25.344999,25.344999,,,,,,,,,,,,,
03/31/1997,,,20.589001,,20.589001,20.589001,,,,,,,,,,,,,
06/30/1997,,,21.938,,21.938,21.938,,,,,,,,,,,,,
09/30/1997,,,18.846001,,18.846001,18.846001,,,,,,,,,,,,,
12/31/1997,,,0.0,,16.157,16.157,,,,,,,,,,,,,
03/31/1998,,,13.079,,13.079,13.079,,,,,,,,,,,,,
06/30/1998,,,13.28,,16.780001,16.780001,,,,,,,,,,,,,
09/30/1998,,,20.981001,,30.798,30.798,,,,,,,,,,,,,
12/31/1998,,,0.0,,9.922,9.922,,,,,,,,,,,,,
03/31/1999,,,10.904,,15.304,15.304,,,,,,,,,,,,,
06/30/1999,,,13.248,,13.248,13.248,,,,,,,,,,,,,
09/30/1999,,,16.691999,,16.691999,16.691999,,,,,,,,,,,,,
12/31/1999,,,10.053,,10.053,10.053,,,,,,,,,,,,,
03/31/2000,,,1.024,,27.823999,27.823999,,,,,,,,,,,,,
06/30/2000,,,5.219,,9.269,9.269,,,,,,,,,,,,,
09/30/2000,,,5.556,,21.556,21.556,,-37.5,,,,,,,,,,,
12/31/2000,,,-1.652,,2.348,2.348,,,,,,,,,,,,,
03/31/2001,,,-4.467,,-11.267,-11.267,,,,,,,,,,,,,
06/30/2001,,,5.007,,-94.783997,-94.783997,,,,,,,,,,,,,
09/30/2001,,,-2.339,,0.661,0.661,,,,,,,,,,,,,
12/31/2001,,,2.816,,0.35,0.35,,,,,,,,,,,,,
03/31/2002,,,0.01,,-1.622,-1.622,,,,,,,,,,,,,
06/30/2002,,,1.438,,-2.462,-2.462,,,,,,,,,,,,,
09/30/2002,,,10.867,,10.867,10.867,,,,,,,,,,,,,
12/31/2002,,,1.042,,3.126,3.126,,-53.8461538461539,,,,,,,,,,,
03/31/2003,,,-0.137,,16.292,16.292,,,,,,,,,,,,,
06/30/2003,,,5.745,,5.745,5.745,,25.9259259259259,,,,,,,,,,,
09/30/2003,,,10.297,,10.297,10.297,,90.625,,,,,,,,,,,
12/31/2003,,,4.719,,4.719,4.719,,-24.3243243243243,,,,,,,,,,,
03/31/2004,,,5.818,,5.818,5.818,,142.857142857143,,,,,,,,,,,
06/30/2004,,,11.354,,11.354,11.354,,94.1176470588235,,,,,,,,,,,
09/30/2004,,,4.579,,12.974,12.974,,-27.7777777777778,,,,,,,,,,,
12/31/2004,,,2.912,,2.912,2.912,,-19.047619047619,,,,,,,,,,,
03/31/2005,,,4.762,,4.762,4.762,,-3.44827586206895,,,,,,,,,,,
06/30/2005,,,10.567,,13.067,13.067,,4.27350427350428,,,,,,,,,,,
09/30/2005,,,10.323,,13.401,13.401,,47.5,,,,,,,,,,,
12/31/2005,,,8.051,,11.151,11.151,,276.0,,,,,,,,,,,
03/31/2006,,6.1,13.772,1.43411170568563,13.772,13.772,,,,,,,,,,,,125.770491803279,
06/30/2006,,7.9,15.469,8.82491311475409,20.369,20.369,,,,,,,,,,,,95.8101265822785,
09/30/2006,,13.5,14.018,-6.03497456647399,18.921,18.921,,,,,,,,,,,,3.83703703703704,
