Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1994,,,5.175,,5.175,5.175,,,,,,,,,,,,
06/30/1994,,,5.268,,5.268,5.268,,,,,,,,,,,,
09/30/1994,,,5.285,,5.227,5.227,,,,,,,,,,,,
12/31/1994,,,5.624,,5.466,5.466,,,,,,,,,,,,
03/31/1995,,,6.432,,6.181,6.181,,,,,,,,,,,,
06/30/1995,,,7.117,,3.811,3.811,,,,,,,,,,,,
09/30/1995,,,7.126,,7.126,7.126,,,,,,,,,,,,
12/31/1995,,,7.132,,7.132,7.132,,,,,,,,,,,,
03/31/1996,,,7.666,,7.666,7.666,,,,,,,,,,,,
06/30/1996,,,9.554,,9.554,9.554,,,,,,,,,,,,
09/30/1996,,,9.377,,9.377,9.377,,,,,,,,,,,,
12/31/1996,,,8.864,,8.864,8.864,,,,,,,,,,,,
03/31/1997,,,14.004,,14.004001,14.004001,,,,,,,,,,,,
06/30/1997,,,12.391,,12.391,12.391,,,,,,,,,,,,
09/30/1997,,,13.197,,13.197,13.197,,,,,,,,,,,,
12/31/1997,,,13.73,,13.730001,13.730001,,,,,,,,,,,,
03/31/1998,,,14.464,,13.582,13.582,,,,,,,,,,,,
06/30/1998,,,15.587,,15.586999,15.586999,,,,,,,,,,,,
09/30/1998,,,14.702,,14.702,14.702,,,,,,,,,,,,
12/31/1998,,,14.098,,14.098,14.098,,,,,,,,,,,,
03/31/1999,,,15.053,,15.053,15.053,,,,,,,,,,,,
06/30/1999,,,14.326,,14.326,14.326,,,,,,,,,,,,
09/30/1999,,,15.821,,15.820999,15.820999,,,,,,,,,,,,
12/31/1999,,,14.935,,14.935999,14.935999,,,,,,,,,,,,
03/31/2000,,,31.160999,,37.976,37.976,,,,,,,,,,,,
06/30/2000,,,11.898,,18.713,18.713,,,,,,,,,,,,
09/30/2000,,,14.21,,21.025,21.025,,,,,,,,,,,,
12/31/2000,,,16.302,,16.303,16.303,,,,,,,,,,,,
03/31/2001,,,15.702,,15.702,15.702,,,,,,,,,,,,
06/30/2001,,,22.49,,22.49,22.49,,,,,,,,,,,,
09/30/2001,,,13.537,,13.537,13.537,,,,,,,,,,,,
12/31/2001,,,13.074,,13.381,13.381,,,,,,,,,,,,
03/31/2002,,,16.587999,,16.936,16.936,,,,,,,,,,,,
06/30/2002,,,19.162001,,16.162,16.162,,,,,,,,,,,,
09/30/2002,,,18.572001,,25.177,25.177,,,,,,,,,,,,
12/31/2002,,,19.76,,23.127,23.127,,,,,,,,,,,,
03/31/2003,,,26.223,,26.51,26.51,,,,,,,,,,,,
06/30/2003,,,58.352001,,57.14,57.14,,,,,,,,,,,,
09/30/2003,,,24.466,,24.525,24.525,,,,,,,,,,,,
12/31/2003,,,81.455002,,80.881001,80.881001,,,,,,,,,,,,
03/31/2004,,,43.375,,40.182,40.182,,,,,,,,,,,,
06/30/2004,,,74.294998,,86.812,86.812,,,,,,,,,,,,
09/30/2004,,,28.875999,,44.316,44.316,,,,,,,,,,,,
12/31/2004,,,65.905998,,74.055,74.055,,,,,,,,,,,,
03/31/2005,,,91.758003,,91.758,91.758,,,,,,,,,,,,
06/30/2005,,,51.152,,54.162,54.162,,14.7539189189189,,,,,,,,,,
09/30/2005,,,35.083,,60.277,60.277,,-4.60288,,,,,,,,,,
12/31/2005,,,32.615002,,21.277,21.277,,-6.54672413793103,,,,,,,,,,
03/31/2006,,,35.935001,4.92194030612246,35.935,35.935,,-26.6627306273063,,,,,,,,,,
06/30/2006,,71.529,51.151001,9.91947722116026,64.943,64.943,,-18.6267175572519,,,,,,,,,-28.4891428651316,
09/30/2006,,60.9,59.389999,2.57821435643564,49.02,49.02,,-24.2674650698603,,,,,,,,,-2.47947619047618,
